sample_a,sample_b,pair_type,similarity
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk001,same,0.854286
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk002,same,0.835682
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk003,same,0.840893
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk004,same,0.871684
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk005,same,0.845864
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk006,same,0.874330
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk007,same,0.904128
蓝/幸福的家庭__chunk001,蓝/阿Q正传__chunk008,same,0.871223
蓝/幸福的家庭__chunk001,蓝/风波__chunk001,same,0.910399
蓝/故乡__chunk001,蓝/故乡__chunk002,same,0.893380
蓝/故乡__chunk001,蓝/明天__chunk001,same,0.901090
蓝/故乡__chunk001,蓝/狂人日记__chunk001,same,0.915227
蓝/故乡__chunk001,蓝/狂人日记__chunk002,same,0.881722
蓝/故乡__chunk001,蓝/社戏__chunk001,same,0.924907
蓝/故乡__chunk001,蓝/社戏__chunk002,same,0.909149
蓝/故乡__chunk001,蓝/祝福__chunk001,same,0.931500
蓝/故乡__chunk001,蓝/祝福__chunk002,same,0.874279
蓝/故乡__chunk001,蓝/祝福__chunk003,same,0.858782
蓝/故乡__chunk001,蓝/离婚__chunk001,same,0.910811
蓝/故乡__chunk001,蓝/离婚__chunk002,same,0.854912
蓝/故乡__chunk001,蓝/肥皂__chunk001,same,0.915154
蓝/故乡__chunk001,蓝/肥皂__chunk002,same,0.908754
蓝/故乡__chunk001,蓝/药__chunk001,same,0.862722
蓝/故乡__chunk001,蓝/铸剑__chunk001,same,0.900229
蓝/故乡__chunk001,蓝/铸剑__chunk002,same,0.882847
蓝/故乡__chunk001,蓝/铸剑__chunk003,same,0.865921
蓝/故乡__chunk001,蓝/阿Q正传__chunk001,same,0.855841
蓝/故乡__chunk001,蓝/阿Q正传__chunk002,same,0.820201
蓝/故乡__chunk001,蓝/阿Q正传__chunk003,same,0.835083
蓝/故乡__chunk001,蓝/阿Q正传__chunk004,same,0.862294
蓝/故乡__chunk001,蓝/阿Q正传__chunk005,same,0.831229
蓝/故乡__chunk001,蓝/阿Q正传__chunk006,same,0.874014
蓝/故乡__chunk001,蓝/阿Q正传__chunk007,same,0.888121
蓝/故乡__chunk001,蓝/阿Q正传__chunk008,same,0.874615
蓝/故乡__chunk001,蓝/风波__chunk001,same,0.899258
蓝/故乡__chunk002,蓝/明天__chunk001,same,0.848188
蓝/故乡__chunk002,蓝/狂人日记__chunk001,same,0.857560
蓝/故乡__chunk002,蓝/狂人日记__chunk002,same,0.840696
蓝/故乡__chunk002,蓝/社戏__chunk001,same,0.878873
蓝/故乡__chunk002,蓝/社戏__chunk002,same,0.873656
蓝/故乡__chunk002,蓝/祝福__chunk001,same,0.895928
蓝/故乡__chunk002,蓝/祝福__chunk002,same,0.796610
蓝/故乡__chunk002,蓝/祝福__chunk003,same,0.810168
蓝/故乡__chunk002,蓝/离婚__chunk001,same,0.891611
蓝/故乡__chunk002,蓝/离婚__chunk002,same,0.850573
蓝/故乡__chunk002,蓝/肥皂__chunk001,same,0.863107
蓝/故乡__chunk002,蓝/肥皂__chunk002,same,0.890214
蓝/故乡__chunk002,蓝/药__chunk001,same,0.848903
蓝/故乡__chunk002,蓝/铸剑__chunk001,same,0.860957
蓝/故乡__chunk002,蓝/铸剑__chunk002,same,0.880988
蓝/故乡__chunk002,蓝/铸剑__chunk003,same,0.853040
蓝/故乡__chunk002,蓝/阿Q正传__chunk001,same,0.836257
蓝/故乡__chunk002,蓝/阿Q正传__chunk002,same,0.831942
蓝/故乡__chunk002,蓝/阿Q正传__chunk003,same,0.851486
蓝/故乡__chunk002,蓝/阿Q正传__chunk004,same,0.850222
蓝/故乡__chunk002,蓝/阿Q正传__chunk005,same,0.821928
蓝/故乡__chunk002,蓝/阿Q正传__chunk006,same,0.852877
蓝/故乡__chunk002,蓝/阿Q正传__chunk007,same,0.878776
蓝/故乡__chunk002,蓝/阿Q正传__chunk008,same,0.836985
蓝/故乡__chunk002,蓝/风波__chunk001,same,0.868697
蓝/明天__chunk001,蓝/狂人日记__chunk001,same,0.829944
蓝/明天__chunk001,蓝/狂人日记__chunk002,same,0.805492
蓝/明天__chunk001,蓝/社戏__chunk001,same,0.895707
蓝/明天__chunk001,蓝/社戏__chunk002,same,0.909150
蓝/明天__chunk001,蓝/祝福__chunk001,same,0.894439
蓝/明天__chunk001,蓝/祝福__chunk002,same,0.911208
蓝/明天__chunk001,蓝/祝福__chunk003,same,0.854788
蓝/明天__chunk001,蓝/离婚__chunk001,same,0.908216
蓝/明天__chunk001,蓝/离婚__chunk002,same,0.839982
蓝/明天__chunk001,蓝/肥皂__chunk001,same,0.893410
蓝/明天__chunk001,蓝/肥皂__chunk002,same,0.887573
蓝/明天__chunk001,蓝/药__chunk001,same,0.878351
蓝/明天__chunk001,蓝/铸剑__chunk001,same,0.896814
蓝/明天__chunk001,蓝/铸剑__chunk002,same,0.892089
蓝/明天__chunk001,蓝/铸剑__chunk003,same,0.902262
蓝/明天__chunk001,蓝/阿Q正传__chunk001,same,0.864495
蓝/明天__chunk001,蓝/阿Q正传__chunk002,same,0.851065
蓝/明天__chunk001,蓝/阿Q正传__chunk003,same,0.852515
蓝/明天__chunk001,蓝/阿Q正传__chunk004,same,0.881149
蓝/明天__chunk001,蓝/阿Q正传__chunk005,same,0.855079
蓝/明天__chunk001,蓝/阿Q正传__chunk006,same,0.876669
蓝/明天__chunk001,蓝/阿Q正传__chunk007,same,0.905272
蓝/明天__chunk001,蓝/阿Q正传__chunk008,same,0.860714
蓝/明天__chunk001,蓝/风波__chunk001,same,0.915591
蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,same,0.884800
蓝/狂人日记__chunk001,蓝/社戏__chunk001,same,0.902889
蓝/狂人日记__chunk001,蓝/社戏__chunk002,same,0.862122
蓝/狂人日记__chunk001,蓝/祝福__chunk001,same,0.878685
蓝/狂人日记__chunk001,蓝/祝福__chunk002,same,0.796584
蓝/狂人日记__chunk001,蓝/祝福__chunk003,same,0.794765
蓝/狂人日记__chunk001,蓝/离婚__chunk001,same,0.883230
蓝/狂人日记__chunk001,蓝/离婚__chunk002,same,0.814833
蓝/狂人日记__chunk001,蓝/肥皂__chunk001,same,0.860983
蓝/狂人日记__chunk001,蓝/肥皂__chunk002,same,0.855016
蓝/狂人日记__chunk001,蓝/药__chunk001,same,0.823102
蓝/狂人日记__chunk001,蓝/铸剑__chunk001,same,0.860478
蓝/狂人日记__chunk001,蓝/铸剑__chunk002,same,0.841520
蓝/狂人日记__chunk001,蓝/铸剑__chunk003,same,0.826237
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk001,same,0.817911
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk002,same,0.763655
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk003,same,0.770352
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk004,same,0.804874
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk005,same,0.772492
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk006,same,0.826271
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk007,same,0.831929
蓝/狂人日记__chunk001,蓝/阿Q正传__chunk008,same,0.825522
蓝/狂人日记__chunk001,蓝/风波__chunk001,same,0.833510
蓝/狂人日记__chunk002,蓝/社戏__chunk001,same,0.855699
蓝/狂人日记__chunk002,蓝/社戏__chunk002,same,0.853257
蓝/狂人日记__chunk002,蓝/祝福__chunk001,same,0.867269
蓝/狂人日记__chunk002,蓝/祝福__chunk002,same,0.789096
蓝/狂人日记__chunk002,蓝/祝福__chunk003,same,0.809544
蓝/狂人日记__chunk002,蓝/离婚__chunk001,same,0.854913
蓝/狂人日记__chunk002,蓝/离婚__chunk002,same,0.873838
蓝/狂人日记__chunk002,蓝/肥皂__chunk001,same,0.903026
蓝/狂人日记__chunk002,蓝/肥皂__chunk002,same,0.860308
蓝/狂人日记__chunk002,蓝/药__chunk001,same,0.872331
蓝/狂人日记__chunk002,蓝/铸剑__chunk001,same,0.871729
蓝/狂人日记__chunk002,蓝/铸剑__chunk002,same,0.850014
蓝/狂人日记__chunk002,蓝/铸剑__chunk003,same,0.803574
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk001,same,0.798955
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk002,same,0.785188
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk003,same,0.790901
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk004,same,0.797832
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk005,same,0.779866
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk006,same,0.829265
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk007,same,0.818955
蓝/狂人日记__chunk002,蓝/阿Q正传__chunk008,same,0.803243
蓝/狂人日记__chunk002,蓝/风波__chunk001,same,0.840564
蓝/社戏__chunk001,蓝/社戏__chunk002,same,0.917181
蓝/社戏__chunk001,蓝/祝福__chunk001,same,0.929472
蓝/社戏__chunk001,蓝/祝福__chunk002,same,0.839122
蓝/社戏__chunk001,蓝/祝福__chunk003,same,0.811662
蓝/社戏__chunk001,蓝/离婚__chunk001,same,0.885152
蓝/社戏__chunk001,蓝/离婚__chunk002,same,0.816548
蓝/社戏__chunk001,蓝/肥皂__chunk001,same,0.877033
蓝/社戏__chunk001,蓝/肥皂__chunk002,same,0.889359
蓝/社戏__chunk001,蓝/药__chunk001,same,0.844749
蓝/社戏__chunk001,蓝/铸剑__chunk001,same,0.861595
蓝/社戏__chunk001,蓝/铸剑__chunk002,same,0.862317
蓝/社戏__chunk001,蓝/铸剑__chunk003,same,0.893512
蓝/社戏__chunk001,蓝/阿Q正传__chunk001,same,0.885102
蓝/社戏__chunk001,蓝/阿Q正传__chunk002,same,0.817173
蓝/社戏__chunk001,蓝/阿Q正传__chunk003,same,0.826031
蓝/社戏__chunk001,蓝/阿Q正传__chunk004,same,0.854490
蓝/社戏__chunk001,蓝/阿Q正传__chunk005,same,0.840405
蓝/社戏__chunk001,蓝/阿Q正传__chunk006,same,0.880378
蓝/社戏__chunk001,蓝/阿Q正传__chunk007,same,0.890642
蓝/社戏__chunk001,蓝/阿Q正传__chunk008,same,0.831987
蓝/社戏__chunk001,蓝/风波__chunk001,same,0.889893
蓝/社戏__chunk002,蓝/祝福__chunk001,same,0.901213
蓝/社戏__chunk002,蓝/祝福__chunk002,same,0.858446
蓝/社戏__chunk002,蓝/祝福__chunk003,same,0.833654
蓝/社戏__chunk002,蓝/离婚__chunk001,same,0.913849
蓝/社戏__chunk002,蓝/离婚__chunk002,same,0.823666
蓝/社戏__chunk002,蓝/肥皂__chunk001,same,0.893621
蓝/社戏__chunk002,蓝/肥皂__chunk002,same,0.886349
蓝/社戏__chunk002,蓝/药__chunk001,same,0.898899
蓝/社戏__chunk002,蓝/铸剑__chunk001,same,0.911004
蓝/社戏__chunk002,蓝/铸剑__chunk002,same,0.911198
蓝/社戏__chunk002,蓝/铸剑__chunk003,same,0.931296
蓝/社戏__chunk002,蓝/阿Q正传__chunk001,same,0.856169
蓝/社戏__chunk002,蓝/阿Q正传__chunk002,same,0.831198
蓝/社戏__chunk002,蓝/阿Q正传__chunk003,same,0.837991
蓝/社戏__chunk002,蓝/阿Q正传__chunk004,same,0.864092
蓝/社戏__chunk002,蓝/阿Q正传__chunk005,same,0.850079
蓝/社戏__chunk002,蓝/阿Q正传__chunk006,same,0.878878
蓝/社戏__chunk002,蓝/阿Q正传__chunk007,same,0.907050
蓝/社戏__chunk002,蓝/阿Q正传__chunk008,same,0.866529
蓝/社戏__chunk002,蓝/风波__chunk001,same,0.905167
蓝/祝福__chunk001,蓝/祝福__chunk002,same,0.876527
蓝/祝福__chunk001,蓝/祝福__chunk003,same,0.848038
蓝/祝福__chunk001,蓝/离婚__chunk001,same,0.890866
蓝/祝福__chunk001,蓝/离婚__chunk002,same,0.849663
蓝/祝福__chunk001,蓝/肥皂__chunk001,same,0.898206
蓝/祝福__chunk001,蓝/肥皂__chunk002,same,0.904149
蓝/祝福__chunk001,蓝/药__chunk001,same,0.855285
蓝/祝福__chunk001,蓝/铸剑__chunk001,same,0.867528
蓝/祝福__chunk001,蓝/铸剑__chunk002,same,0.869403
蓝/祝福__chunk001,蓝/铸剑__chunk003,same,0.879310
蓝/祝福__chunk001,蓝/阿Q正传__chunk001,same,0.860944
蓝/祝福__chunk001,蓝/阿Q正传__chunk002,same,0.828799
蓝/祝福__chunk001,蓝/阿Q正传__chunk003,same,0.835937
蓝/祝福__chunk001,蓝/阿Q正传__chunk004,same,0.856072
蓝/祝福__chunk001,蓝/阿Q正传__chunk005,same,0.842729
蓝/祝福__chunk001,蓝/阿Q正传__chunk006,same,0.879548
蓝/祝福__chunk001,蓝/阿Q正传__chunk007,same,0.891505
蓝/祝福__chunk001,蓝/阿Q正传__chunk008,same,0.841213
蓝/祝福__chunk001,蓝/风波__chunk001,same,0.902408
蓝/祝福__chunk002,蓝/祝福__chunk003,same,0.907994
蓝/祝福__chunk002,蓝/离婚__chunk001,same,0.854048
蓝/祝福__chunk002,蓝/离婚__chunk002,same,0.803361
蓝/祝福__chunk002,蓝/肥皂__chunk001,same,0.876959
蓝/祝福__chunk002,蓝/肥皂__chunk002,same,0.839982
蓝/祝福__chunk002,蓝/药__chunk001,same,0.811979
蓝/祝福__chunk002,蓝/铸剑__chunk001,same,0.836071
蓝/祝福__chunk002,蓝/铸剑__chunk002,same,0.817176
蓝/祝福__chunk002,蓝/铸剑__chunk003,same,0.819779
蓝/祝福__chunk002,蓝/阿Q正传__chunk001,same,0.780996
蓝/祝福__chunk002,蓝/阿Q正传__chunk002,same,0.768195
蓝/祝福__chunk002,蓝/阿Q正传__chunk003,same,0.781266
蓝/祝福__chunk002,蓝/阿Q正传__chunk004,same,0.800983
蓝/祝福__chunk002,蓝/阿Q正传__chunk005,same,0.785330
蓝/祝福__chunk002,蓝/阿Q正传__chunk006,same,0.814100
蓝/祝福__chunk002,蓝/阿Q正传__chunk007,same,0.825173
蓝/祝福__chunk002,蓝/阿Q正传__chunk008,same,0.821842
蓝/祝福__chunk002,蓝/风波__chunk001,same,0.868556
蓝/祝福__chunk003,蓝/离婚__chunk001,same,0.834766
蓝/祝福__chunk003,蓝/离婚__chunk002,same,0.797449
蓝/祝福__chunk003,蓝/肥皂__chunk001,same,0.854345
蓝/祝福__chunk003,蓝/肥皂__chunk002,same,0.814957
蓝/祝福__chunk003,蓝/药__chunk001,same,0.813919
蓝/祝福__chunk003,蓝/铸剑__chunk001,same,0.845763
蓝/祝福__chunk003,蓝/铸剑__chunk002,same,0.808007
蓝/祝福__chunk003,蓝/铸剑__chunk003,same,0.792483
蓝/祝福__chunk003,蓝/阿Q正传__chunk001,same,0.761795
蓝/祝福__chunk003,蓝/阿Q正传__chunk002,same,0.758990
蓝/祝福__chunk003,蓝/阿Q正传__chunk003,same,0.776226
蓝/祝福__chunk003,蓝/阿Q正传__chunk004,same,0.779178
蓝/祝福__chunk003,蓝/阿Q正传__chunk005,same,0.775130
蓝/祝福__chunk003,蓝/阿Q正传__chunk006,same,0.792350
蓝/祝福__chunk003,蓝/阿Q正传__chunk007,same,0.809400
蓝/祝福__chunk003,蓝/阿Q正传__chunk008,same,0.803060
蓝/祝福__chunk003,蓝/风波__chunk001,same,0.843036
蓝/离婚__chunk001,蓝/离婚__chunk002,same,0.868330
蓝/离婚__chunk001,蓝/肥皂__chunk001,same,0.907701
蓝/离婚__chunk001,蓝/肥皂__chunk002,same,0.921213
蓝/离婚__chunk001,蓝/药__chunk001,same,0.919844
蓝/离婚__chunk001,蓝/铸剑__chunk001,same,0.935971
蓝/离婚__chunk001,蓝/铸剑__chunk002,same,0.931028
蓝/离婚__chunk001,蓝/铸剑__chunk003,same,0.916522
蓝/离婚__chunk001,蓝/阿Q正传__chunk001,same,0.862361
蓝/离婚__chunk001,蓝/阿Q正传__chunk002,same,0.831796
蓝/离婚__chunk001,蓝/阿Q正传__chunk003,same,0.844336
蓝/离婚__chunk001,蓝/阿Q正传__chunk004,same,0.882253
蓝/离婚__chunk001,蓝/阿Q正传__chunk005,same,0.839773
蓝/离婚__chunk001,蓝/阿Q正传__chunk006,same,0.883741
蓝/离婚__chunk001,蓝/阿Q正传__chunk007,same,0.912757
蓝/离婚__chunk001,蓝/阿Q正传__chunk008,same,0.884827
蓝/离婚__chunk001,蓝/风波__chunk001,same,0.901656
蓝/离婚__chunk002,蓝/肥皂__chunk001,same,0.899295
蓝/离婚__chunk002,蓝/肥皂__chunk002,same,0.885757
蓝/离婚__chunk002,蓝/药__chunk001,same,0.879749
蓝/离婚__chunk002,蓝/铸剑__chunk001,same,0.871709
蓝/离婚__chunk002,蓝/铸剑__chunk002,same,0.856484
蓝/离婚__chunk002,蓝/铸剑__chunk003,same,0.800996
蓝/离婚__chunk002,蓝/阿Q正传__chunk001,same,0.793732
蓝/离婚__chunk002,蓝/阿Q正传__chunk002,same,0.804810
蓝/离婚__chunk002,蓝/阿Q正传__chunk003,same,0.806292
蓝/离婚__chunk002,蓝/阿Q正传__chunk004,same,0.818098
蓝/离婚__chunk002,蓝/阿Q正传__chunk005,same,0.792993
蓝/离婚__chunk002,蓝/阿Q正传__chunk006,same,0.827583
蓝/离婚__chunk002,蓝/阿Q正传__chunk007,same,0.821895
蓝/离婚__chunk002,蓝/阿Q正传__chunk008,same,0.802326
蓝/离婚__chunk002,蓝/风波__chunk001,same,0.856611
蓝/肥皂__chunk001,蓝/肥皂__chunk002,same,0.925795
蓝/肥皂__chunk001,蓝/药__chunk001,same,0.908914
蓝/肥皂__chunk001,蓝/铸剑__chunk001,same,0.912899
蓝/肥皂__chunk001,蓝/铸剑__chunk002,same,0.888243
蓝/肥皂__chunk001,蓝/铸剑__chunk003,same,0.853419
蓝/肥皂__chunk001,蓝/阿Q正传__chunk001,same,0.838657
蓝/肥皂__chunk001,蓝/阿Q正传__chunk002,same,0.825864
蓝/肥皂__chunk001,蓝/阿Q正传__chunk003,same,0.836749
蓝/肥皂__chunk001,蓝/阿Q正传__chunk004,same,0.854118
蓝/肥皂__chunk001,蓝/阿Q正传__chunk005,same,0.830761
蓝/肥皂__chunk001,蓝/阿Q正传__chunk006,same,0.867912
蓝/肥皂__chunk001,蓝/阿Q正传__chunk007,same,0.873904
蓝/肥皂__chunk001,蓝/阿Q正传__chunk008,same,0.857637
蓝/肥皂__chunk001,蓝/风波__chunk001,same,0.906891
蓝/肥皂__chunk002,蓝/药__chunk001,same,0.902443
蓝/肥皂__chunk002,蓝/铸剑__chunk001,same,0.913314
蓝/肥皂__chunk002,蓝/铸剑__chunk002,same,0.912009
蓝/肥皂__chunk002,蓝/铸剑__chunk003,same,0.894466
蓝/肥皂__chunk002,蓝/阿Q正传__chunk001,same,0.858269
蓝/肥皂__chunk002,蓝/阿Q正传__chunk002,same,0.827161
蓝/肥皂__chunk002,蓝/阿Q正传__chunk003,same,0.850248
蓝/肥皂__chunk002,蓝/阿Q正传__chunk004,same,0.863454
蓝/肥皂__chunk002,蓝/阿Q正传__chunk005,same,0.836561
蓝/肥皂__chunk002,蓝/阿Q正传__chunk006,same,0.862599
蓝/肥皂__chunk002,蓝/阿Q正传__chunk007,same,0.893221
蓝/肥皂__chunk002,蓝/阿Q正传__chunk008,same,0.855753
蓝/肥皂__chunk002,蓝/风波__chunk001,same,0.914354
蓝/药__chunk001,蓝/铸剑__chunk001,same,0.944504
蓝/药__chunk001,蓝/铸剑__chunk002,same,0.938060
蓝/药__chunk001,蓝/铸剑__chunk003,same,0.899673
蓝/药__chunk001,蓝/阿Q正传__chunk001,same,0.835619
蓝/药__chunk001,蓝/阿Q正传__chunk002,same,0.838291
蓝/药__chunk001,蓝/阿Q正传__chunk003,same,0.852473
蓝/药__chunk001,蓝/阿Q正传__chunk004,same,0.870554
蓝/药__chunk001,蓝/阿Q正传__chunk005,same,0.853148
蓝/药__chunk001,蓝/阿Q正传__chunk006,same,0.871931
蓝/药__chunk001,蓝/阿Q正传__chunk007,same,0.898084
蓝/药__chunk001,蓝/阿Q正传__chunk008,same,0.865502
蓝/药__chunk001,蓝/风波__chunk001,same,0.905081
蓝/铸剑__chunk001,蓝/铸剑__chunk002,same,0.948925
蓝/铸剑__chunk001,蓝/铸剑__chunk003,same,0.906487
蓝/铸剑__chunk001,蓝/阿Q正传__chunk001,same,0.855176
蓝/铸剑__chunk001,蓝/阿Q正传__chunk002,same,0.833964
蓝/铸剑__chunk001,蓝/阿Q正传__chunk003,same,0.848287
蓝/铸剑__chunk001,蓝/阿Q正传__chunk004,same,0.869959
蓝/铸剑__chunk001,蓝/阿Q正传__chunk005,same,0.847991
蓝/铸剑__chunk001,蓝/阿Q正传__chunk006,same,0.868942
蓝/铸剑__chunk001,蓝/阿Q正传__chunk007,same,0.903846
蓝/铸剑__chunk001,蓝/阿Q正传__chunk008,same,0.877972
蓝/铸剑__chunk001,蓝/风波__chunk001,same,0.915435
蓝/铸剑__chunk002,蓝/铸剑__chunk003,same,0.932944
蓝/铸剑__chunk002,蓝/阿Q正传__chunk001,same,0.875487
蓝/铸剑__chunk002,蓝/阿Q正传__chunk002,same,0.863137
蓝/铸剑__chunk002,蓝/阿Q正传__chunk003,same,0.872751
蓝/铸剑__chunk002,蓝/阿Q正传__chunk004,same,0.891555
蓝/铸剑__chunk002,蓝/阿Q正传__chunk005,same,0.871314
蓝/铸剑__chunk002,蓝/阿Q正传__chunk006,same,0.886669
蓝/铸剑__chunk002,蓝/阿Q正传__chunk007,same,0.919054
蓝/铸剑__chunk002,蓝/阿Q正传__chunk008,same,0.883855
蓝/铸剑__chunk002,蓝/风波__chunk001,same,0.921647
蓝/铸剑__chunk003,蓝/阿Q正传__chunk001,same,0.866602
蓝/铸剑__chunk003,蓝/阿Q正传__chunk002,same,0.831086
蓝/铸剑__chunk003,蓝/阿Q正传__chunk003,same,0.843972
蓝/铸剑__chunk003,蓝/阿Q正传__chunk004,same,0.873983
蓝/铸剑__chunk003,蓝/阿Q正传__chunk005,same,0.852385
蓝/铸剑__chunk003,蓝/阿Q正传__chunk006,same,0.886055
蓝/铸剑__chunk003,蓝/阿Q正传__chunk007,same,0.919191
蓝/铸剑__chunk003,蓝/阿Q正传__chunk008,same,0.860578
蓝/铸剑__chunk003,蓝/风波__chunk001,same,0.907099
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,same,0.932533
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk003,same,0.931706
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk004,same,0.949004
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk005,same,0.944906
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk006,same,0.951595
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk007,same,0.945971
蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk008,same,0.919209
蓝/阿Q正传__chunk001,蓝/风波__chunk001,same,0.867950
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,same,0.968131
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk004,same,0.960867
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk005,same,0.954596
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk006,same,0.939794
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk007,same,0.936768
蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk008,same,0.929492
蓝/阿Q正传__chunk002,蓝/风波__chunk001,same,0.853236
蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,same,0.958728
蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk005,same,0.960414
蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk006,same,0.948382
蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk007,same,0.941928
蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk008,same,0.937419
蓝/阿Q正传__chunk003,蓝/风波__chunk001,same,0.864138
蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,same,0.957550
蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk006,same,0.963862
蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk007,same,0.959238
蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk008,same,0.954682
蓝/阿Q正传__chunk004,蓝/风波__chunk001,same,0.884748
蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,same,0.960312
蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk007,same,0.940609
蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk008,same,0.937859
蓝/阿Q正传__chunk005,蓝/风波__chunk001,same,0.874721
蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,same,0.950550
蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk008,same,0.936591
蓝/阿Q正传__chunk006,蓝/风波__chunk001,same,0.878605
蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,same,0.938733
蓝/阿Q正传__chunk007,蓝/风波__chunk001,same,0.915085
